correlation_observed	correlation_target	estimation_method	iteration	iti_mean	n_trials	signal_magnitude	snr_method
0.5790474865263489	0.6	lss	0	6.0	60	8.17	CNR_Amp/Noise-SD
0.2429573620395097	0.4	lss	0	6.0	60	8.17	CNR_Amp/Noise-SD
0.25971510154176525	0.8	lsa	0	6.0	60	8.17	CNR_Amp/Noise-SD
-0.2645739516697262	0.0	lsa	0	6.0	60	8.17	CNR_Amp/Noise-SD
0.45066622432788794	0.2	lsa	0	6.0	60	8.17	CNR_Amp/Noise-SD
-0.35750730033543915	-0.8	lsa	0	6.0	60	8.17	CNR_Amp/Noise-SD
0.25926035637298167	0.6	lsa	0	6.0	60	8.17	CNR_Amp/Noise-SD
-0.10696496922987317	0.4	lsa	0	6.0	60	8.17	CNR_Amp/Noise-SD
-0.42251406377936035	-0.8	lss	0	8.0	60	8.17	CNR_Amp/Noise-SD
0.27134529692487513	0.4	lss	0	8.0	60	8.17	CNR_Amp/Noise-SD
0.04083892762459695	0.0	lss	0	8.0	60	8.17	CNR_Amp/Noise-SD
0.2554977116334764	0.6	lss	0	8.0	60	8.17	CNR_Amp/Noise-SD
0.4523970271239386	0.8	lss	0	8.0	60	8.17	CNR_Amp/Noise-SD
0.1297003843186784	0.2	lss	0	8.0	60	8.17	CNR_Amp/Noise-SD
-0.30385141751484956	-0.8	lsa	0	8.0	60	8.17	CNR_Amp/Noise-SD
0.19081574680662866	0.4	lsa	0	8.0	60	8.17	CNR_Amp/Noise-SD
-0.020667693416116788	0.0	lsa	0	8.0	60	8.17	CNR_Amp/Noise-SD
0.5006495729352572	0.6	lsa	0	8.0	60	8.17	CNR_Amp/Noise-SD
0.37896633570862276	0.8	lsa	0	8.0	60	8.17	CNR_Amp/Noise-SD
0.3582070359092235	0.2	lsa	0	8.0	60	8.17	CNR_Amp/Noise-SD
-0.22715621052977297	0.2	lss	0	2.0	15	37.06	CNR_Amp/Noise-SD
0.3802288936089624	0.6	lss	0	2.0	15	37.06	CNR_Amp/Noise-SD
-0.9999999999351921	-0.8	lss	0	2.0	15	37.06	CNR_Amp/Noise-SD
-0.98796424680171	0.4	lss	0	2.0	15	37.06	CNR_Amp/Noise-SD
0.2634802664522633	0.8	lss	0	2.0	15	37.06	CNR_Amp/Noise-SD
0.19409219181847331	0.0	lss	0	2.0	15	37.06	CNR_Amp/Noise-SD
-0.9999999999999816	0.2	lsa	0	2.0	15	37.06	CNR_Amp/Noise-SD
-0.9959983364041143	0.6	lsa	0	2.0	15	37.06	CNR_Amp/Noise-SD
-0.9998649700602911	-0.8	lsa	0	2.0	15	37.06	CNR_Amp/Noise-SD
-1.0	0.4	lsa	0	2.0	15	37.06	CNR_Amp/Noise-SD
0.595557143304616	0.8	lsa	0	2.0	15	37.06	CNR_Amp/Noise-SD
-0.9999995347665995	0.0	lsa	0	2.0	15	37.06	CNR_Amp/Noise-SD
0.10727434788492006	0.0	lss	0	4.0	15	37.06	CNR_Amp/Noise-SD
0.6940929163580682	0.6	lss	0	4.0	15	37.06	CNR_Amp/Noise-SD
0.9513040503343442	0.8	lss	0	4.0	15	37.06	CNR_Amp/Noise-SD
0.3307776878007979	0.4	lss	0	4.0	15	37.06	CNR_Amp/Noise-SD
0.38025395432855796	0.2	lss	0	4.0	15	37.06	CNR_Amp/Noise-SD
0.5943140150138715	-0.8	lss	0	4.0	15	37.06	CNR_Amp/Noise-SD
