correlation_observed	correlation_target	estimation_method	iteration	iti_mean	n_trials	signal_magnitude	snr_method
-0.11873746520941852	-0.8	lss	0	4.0	30	37.06	CNR_Amp/Noise-SD
-0.5317484482545397	-0.2	lss	0	4.0	30	37.06	CNR_Amp/Noise-SD
-0.26745136664507924	-0.6	lsa	0	4.0	30	37.06	CNR_Amp/Noise-SD
-0.2986979825698861	-0.4	lsa	0	4.0	30	37.06	CNR_Amp/Noise-SD
-0.38861179431330106	-0.8	lsa	0	4.0	30	37.06	CNR_Amp/Noise-SD
-0.0016982919939765508	-0.2	lsa	0	4.0	30	37.06	CNR_Amp/Noise-SD
-0.44938686225219815	-0.6	lss	0	6.0	30	37.06	CNR_Amp/Noise-SD
-0.4996458944834794	-0.4	lss	0	6.0	30	37.06	CNR_Amp/Noise-SD
-0.4739472016481946	-0.8	lss	0	6.0	30	37.06	CNR_Amp/Noise-SD
-0.09719825390779194	-0.2	lss	0	6.0	30	37.06	CNR_Amp/Noise-SD
-0.01984062182238723	-0.6	lsa	0	6.0	30	37.06	CNR_Amp/Noise-SD
-0.0673599654133626	-0.4	lsa	0	6.0	30	37.06	CNR_Amp/Noise-SD
-0.28758838547616433	-0.8	lsa	0	6.0	30	37.06	CNR_Amp/Noise-SD
-0.12634743255764513	-0.2	lsa	0	6.0	30	37.06	CNR_Amp/Noise-SD
-0.548302266414098	-0.8	lss	0	8.0	30	37.06	CNR_Amp/Noise-SD
-0.3333748905463818	-0.2	lss	0	8.0	30	37.06	CNR_Amp/Noise-SD
-0.05137038201864867	-0.4	lss	0	8.0	30	37.06	CNR_Amp/Noise-SD
-0.5185676940704979	-0.6	lss	0	8.0	30	37.06	CNR_Amp/Noise-SD
-0.3848667143211759	-0.8	lsa	0	8.0	30	37.06	CNR_Amp/Noise-SD
-0.11599970644498772	-0.2	lsa	0	8.0	30	37.06	CNR_Amp/Noise-SD
-0.0434600517367375	-0.4	lsa	0	8.0	30	37.06	CNR_Amp/Noise-SD
-0.2663509588663362	-0.6	lsa	0	8.0	30	37.06	CNR_Amp/Noise-SD
-0.9999975000166774	-0.6	lss	0	2.0	45	37.06	CNR_Amp/Noise-SD
-0.5896304702458046	-0.4	lss	0	2.0	45	37.06	CNR_Amp/Noise-SD
-0.7345755968822505	-0.8	lss	0	2.0	45	37.06	CNR_Amp/Noise-SD
-0.5461576726245178	-0.2	lss	0	2.0	45	37.06	CNR_Amp/Noise-SD
0.6660654281990812	-0.6	lsa	0	2.0	45	37.06	CNR_Amp/Noise-SD
0.9966547413917097	-0.4	lsa	0	2.0	45	37.06	CNR_Amp/Noise-SD
0.5832552719799384	-0.8	lsa	0	2.0	45	37.06	CNR_Amp/Noise-SD
0.6613216325153035	-0.2	lsa	0	2.0	45	37.06	CNR_Amp/Noise-SD
-0.5159945864212482	-0.8	lss	0	4.0	45	37.06	CNR_Amp/Noise-SD
-0.6802981877355219	-0.6	lss	0	4.0	45	37.06	CNR_Amp/Noise-SD
-0.3445056759441135	-0.2	lss	0	4.0	45	37.06	CNR_Amp/Noise-SD
-0.2775593546627419	-0.4	lss	0	4.0	45	37.06	CNR_Amp/Noise-SD
0.8430462596530879	-0.8	lsa	0	4.0	45	37.06	CNR_Amp/Noise-SD
-0.573031186795584	-0.6	lsa	0	4.0	45	37.06	CNR_Amp/Noise-SD
-0.15849658059129765	-0.2	lsa	0	4.0	45	37.06	CNR_Amp/Noise-SD
0.13226509463004354	-0.4	lsa	0	4.0	45	37.06	CNR_Amp/Noise-SD
-0.5147417180437227	-0.6	lss	0	6.0	45	37.06	CNR_Amp/Noise-SD
-0.5401325246095842	-0.4	lss	0	6.0	45	37.06	CNR_Amp/Noise-SD
-0.5097287335979359	-0.8	lss	0	6.0	45	37.06	CNR_Amp/Noise-SD
-0.23127306761839544	-0.2	lss	0	6.0	45	37.06	CNR_Amp/Noise-SD
-0.2522761615173826	-0.6	lsa	0	6.0	45	37.06	CNR_Amp/Noise-SD
-0.39305083314655664	-0.4	lsa	0	6.0	45	37.06	CNR_Amp/Noise-SD
-0.2915474872462747	-0.8	lsa	0	6.0	45	37.06	CNR_Amp/Noise-SD
0.15198712913468634	-0.2	lsa	0	6.0	45	37.06	CNR_Amp/Noise-SD
-0.3954459157001204	-0.4	lss	0	8.0	45	37.06	CNR_Amp/Noise-SD
-0.704065832118427	-0.8	lss	0	8.0	45	37.06	CNR_Amp/Noise-SD
-0.1776076088337774	-0.2	lss	0	8.0	45	37.06	CNR_Amp/Noise-SD
-0.5289067561266517	-0.6	lss	0	8.0	45	37.06	CNR_Amp/Noise-SD
-0.16693190958150939	-0.4	lsa	0	8.0	45	37.06	CNR_Amp/Noise-SD
-0.4046479425659741	-0.8	lsa	0	8.0	45	37.06	CNR_Amp/Noise-SD
0.03353187371592601	-0.2	lsa	0	8.0	45	37.06	CNR_Amp/Noise-SD
-0.19538893694312007	-0.6	lsa	0	8.0	45	37.06	CNR_Amp/Noise-SD
-0.5222415612244258	-0.8	lss	0	2.0	60	37.06	CNR_Amp/Noise-SD
-0.5031428336106546	-0.6	lss	0	2.0	60	37.06	CNR_Amp/Noise-SD
-0.7346067765084581	-0.2	lss	0	2.0	60	37.06	CNR_Amp/Noise-SD
-0.41930043736086225	-0.4	lss	0	2.0	60	37.06	CNR_Amp/Noise-SD
-0.9948388598291937	-0.8	lsa	0	2.0	60	37.06	CNR_Amp/Noise-SD
-0.985015507189909	-0.6	lsa	0	2.0	60	37.06	CNR_Amp/Noise-SD
-0.9995691900695964	-0.2	lsa	0	2.0	60	37.06	CNR_Amp/Noise-SD
-0.9406801931299148	-0.4	lsa	0	2.0	60	37.06	CNR_Amp/Noise-SD
-0.49576266510887007	-0.8	lss	0	4.0	60	37.06	CNR_Amp/Noise-SD
-0.5415906228593501	-0.4	lss	0	4.0	60	37.06	CNR_Amp/Noise-SD
-0.11701441052564514	-0.2	lss	0	4.0	60	37.06	CNR_Amp/Noise-SD
-0.45452385556752267	-0.6	lss	0	4.0	60	37.06	CNR_Amp/Noise-SD
-0.25273547273505154	-0.8	lsa	0	4.0	60	37.06	CNR_Amp/Noise-SD
